KEGG_ko	arc_domain_prop	bac_domain_prop	Gene	Map	Pathway	alignment_length	highest_COG_cat	difference_1st_and_2nd	categories	COG_freq	COG_cat	archaea	bacteria	alternative_COGs	COG_perc	COG	COG_NAME	COG_TAG	sequences	Arc_prop	Bac_prop	constrained_median	ML_median	MEAN_OF_MEDIANS	RANGE_OF_MEDIANS	Probable_and_sampling_threshold_met	Possible_and_sampling_threshold_met	Probable	Possible
K18649	0.0	0.0797720797720797	IMPL2; inositol-phosphate phosphatase / L-galactose 1-phosphate phosphatase / histidinol-phosphatase [EC:3.1.3.25 3.1.3.93 3.1.3.15]	path:map00053,path:map00340,path:map00562,path:map01100,path:map01110,path:map01230,path:map04070	Ascorbate and aldarate metabolism,Histidine metabolism,Inositol phosphate metabolism,Metabolic pathways,Biosynthesis of secondary metabolites,Biosynthesis of amino acids,Phosphatidylinositol signaling system	234.0	29.0	0.0	1.0	1.0	G	0.0	29.0	1.0	1.0	COG0483	Archaeal_fructose-1,6-bisphosphatase_or_related_enzyme,_inositol_monophosphatase_family	SuhB	29.0	0.0	1.0	0.0052296033008103	0.0039781782511314	0.0046038907759708	0.0012514250496788	0	0	0	0
K18650	0.0	0.0085470085470085	pehX; exo-poly-alpha-galacturonosidase [EC:3.2.1.82]			256.0	2.0	1.0	2.0	0.666666666666667	N	0.0	3.0	3.0	0.333333333333333	COG3420	Nitrous_oxide_reductase_accessory_protein_NosD,_contains_tandem_CASH_domains	NosD	3.0	0.0	1.0					0	0	0	0
K18652	0.0	0.0085470085470085	ntdC; glucose-6-phosphate 3-dehydrogenase [EC:1.1.1.361]	path:map00998,path:map01100,path:map01110	Biosynthesis of various antibiotics; Including: Kanosamine biosynthesis, Aurachin biosynthesis, Bacilysin biosynthesis, Puromycin biosynthesis, Dapdiamides biosynthesis, Fosfomycin biosynthesis, Cremeomycin biosynthesis, Pentalenolactone biosynthesis, Terpentecin biosynthesis, Roseoflavin biosynthesis, Cycloserine biosynthesis,Metabolic pathways,Biosynthesis of secondary metabolites	295.0	3.0	0.0	1.0	1.0	S	0.0	3.0	1.0	1.0	COG0673	Predicted_dehydrogenase	MviM	3.0	0.0	1.0					0	0	0	0
K18653	0.0057142857142857	0.0227920227920227	ntdA; 3-dehydro-glucose-6-phosphate---glutamate transaminase [EC:2.6.1.104]	path:map00998,path:map01100,path:map01110	Biosynthesis of various antibiotics; Including: Kanosamine biosynthesis, Aurachin biosynthesis, Bacilysin biosynthesis, Puromycin biosynthesis, Dapdiamides biosynthesis, Fosfomycin biosynthesis, Cremeomycin biosynthesis, Pentalenolactone biosynthesis, Terpentecin biosynthesis, Roseoflavin biosynthesis, Cycloserine biosynthesis,Metabolic pathways,Biosynthesis of secondary metabolites	356.0	10.0	0.0	1.0	1.0	E	2.0	8.0	1.0	1.0	COG0399	dTDP-4-amino-4,6-dideoxygalactose_transaminase	WecE	10.0	0.2	0.8	0.257097417869478	0.659893492161476	0.4584954550154769	0.402796074291998	0	0	0	0
K18654	0.0	0.0085470085470085	ntdB; kanosamine-6-phosphate phosphatase [EC:3.1.3.92]	path:map00998,path:map01100,path:map01110	Biosynthesis of various antibiotics; Including: Kanosamine biosynthesis, Aurachin biosynthesis, Bacilysin biosynthesis, Puromycin biosynthesis, Dapdiamides biosynthesis, Fosfomycin biosynthesis, Cremeomycin biosynthesis, Pentalenolactone biosynthesis, Terpentecin biosynthesis, Roseoflavin biosynthesis, Cycloserine biosynthesis,Metabolic pathways,Biosynthesis of secondary metabolites	271.0	2.0	1.0	2.0	0.666666666666667	S	0.0	3.0	1.0	1.0	COG0561	Hydroxymethylpyrimidine_pyrophosphatase_and_other_HAD_family_phosphatases	Cof	3.0	0.0	1.0					0	0	0	0
K18657	0.0	0.0142450142450142	zapC; cell division protein ZapC			176.0	5.0	0.0	1.0	1.0	D	0.0	5.0	1.0	1.0	28I7M			5.0	0.0	1.0	9.41862059210102e-12	4.23593303809909e-08	2.11843745007915e-08	4.23499117603988e-08	0	0	0	0
K18660	0.0028571428571428	0.0199430199430199	ACSF3; malonyl-CoA/methylmalonyl-CoA synthetase [EC:6.2.1.-]	path:map00061,path:map00280,path:map01100,path:map01212	Fatty acid biosynthesis,Valine, leucine and isoleucine degradation,Metabolic pathways,Fatty acid metabolism	448.0	10.0	0.0	1.0	1.0	IQ	1.0	10.0	1.0	1.0	COG0318	O-succinylbenzoic_acid-CoA_ligase_MenE_or_related_acyl-CoA_synthetase_(AMP-forming)	MenE/FadK	11.0	0.0909090909090909	0.9090909090909092	0.0065359430868373	0.027354921521481	0.0169454323041591	0.0208189784346437	0	0	0	0
K18661	0.0228571428571428	0.094017094017094	matB; malonyl-CoA/methylmalonyl-CoA synthetase [EC:6.2.1.-]	path:map00280,path:map01100	Valine, leucine and isoleucine degradation,Metabolic pathways	354.0	50.0	0.0	1.0	1.0	IQ	9.0	41.0	1.0	1.0	COG0318	O-succinylbenzoic_acid-CoA_ligase_MenE_or_related_acyl-CoA_synthetase_(AMP-forming)	MenE/FadK	50.0	0.18	0.82	0.0046017924162872	0.131601755088715	0.0681017737525011	0.1269999626724278	0	0	0	0
K18662	0.0	0.0227920227920227	matB; malonyl-CoA/methylmalonyl-CoA synthetase [EC:6.2.1.-]	path:map00280,path:map01100	Valine, leucine and isoleucine degradation,Metabolic pathways	455.0	10.0	0.0	1.0	1.0	IQ	0.0	10.0	1.0	1.0	COG0318	O-succinylbenzoic_acid-CoA_ligase_MenE_or_related_acyl-CoA_synthetase_(AMP-forming)	MenE/FadK	10.0	0.0	1.0	0.0013128538234399	0.0056183611104879	0.0034656074669638	0.004305507287048	0	0	0	0
K18665	0.0028571428571428	0.0	NUDT8; nudix motif 8 [EC:3.6.1.-]			181.0	1.0	0.0	1.0	1.0	L	1.0	0.0	1.0	1.0	COG0494	8-oxo-dGTP_pyrophosphatase_MutT_and_related_house-cleaning_NTP_pyrophosphohydrolases,_NUDIX_family	MutT	1.0	1.0	0.0					0	0	0	0
K18672	0.0028571428571428	0.3561253561253561	dacA; diadenylate cyclase [EC:2.7.7.85]			167.0	123.0	121.0	3.0	0.976190476190476	S	1.0	125.0	1.0	1.0	COG1624	c-di-AMP_synthetase,_contains_DisA_N_domain	DisA	126.0	0.0079365079365079	0.992063492063492	0.0715964240364327	0.596293946864318	0.3339451854503754	0.5246975228278853	0	0	0	0
K18673	0.0	0.0028490028490028	bglK; beta-glucoside kinase [EC:2.7.1.85]			276.0	1.0	0.0	1.0	1.0	GK	0.0	1.0	1.0	1.0	COG1940	Sugar_kinase_of_the_NBD/HSP70_family,_may_contain_an_N-terminal_HTH_domain	NagC	1.0	0.0	1.0					0	0	0	0
K18674	0.0057142857142857	0.0113960113960113	GALK2; N-acetylgalactosamine kinase [EC:2.7.1.157]	path:map00520,path:map01100,path:map01250	Amino sugar and nucleotide sugar metabolism,Metabolic pathways,Biosynthesis of nucleotide sugars	109.0	5.0	2.0	2.0	0.625	M	3.0	5.0	1.0	1.0	COG0153	Galactokinase	GalK	8.0	0.375	0.625	0.0275201486406268	0.0505209740731579	0.0390205613568923	0.0230008254325311	0	0	0	0
K18675	0.0	0.0142450142450142	chbP; N,N'-diacetylchitobiose phosphorylase [EC:2.4.1.280]	path:map00520,path:map01100	Amino sugar and nucleotide sugar metabolism,Metabolic pathways	754.0	7.0	0.0	1.0	1.0	G	0.0	7.0	1.0	1.0	COG3459	Cellobiose_phosphorylase		7.0	0.0	1.0	0.0183253475397589	0.0593749991937327	0.0388501733667458	0.0410496516539738	0	0	0	0
K18676	0.0	0.0655270655270655	gspK; glucosamine kinase [EC:2.7.1.8]	path:map00520,path:map01100	Amino sugar and nucleotide sugar metabolism,Metabolic pathways	211.0	27.0	0.0	1.0	1.0	G	0.0	27.0	1.0	1.0	COG2971	BadF-type_ATPase,_related_to_human_N-acetylglucosamine_kinase	BadF	27.0	0.0	1.0	0.0306790561493628	0.0722028336274765	0.0514409448884196	0.0415237774781137	0	0	0	0
K18677	0.0028571428571428	0.0028490028490028	GALAK; galacturonokinase [EC:2.7.1.44]	path:map00520,path:map01100,path:map01250	Amino sugar and nucleotide sugar metabolism,Metabolic pathways,Biosynthesis of nucleotide sugars	385.0	2.0	0.0	1.0	1.0	G	1.0	1.0	1.0	1.0	COG0153	Galactokinase	GalK	2.0	0.5	0.5					0	0	0	0
K18678	0.0514285714285714	0.074074074074074	VTE5; phytol kinase [EC:2.7.1.182]			159.0	44.0	43.0	3.0	0.956521739130435	I	18.0	28.0	1.0	1.0	COG0170	Dolichol_kinase	SEC59	46.0	0.391304347826087	0.6086956521739131	0.229423351083435	0.830630852508361	0.530027101795898	0.601207501424926	0	0	0	0
K18682	0.0	0.6666666666666666	rny; ribonucrease Y [EC:3.1.-.-]	path:map03018	RNA degradation	364.0	153.0	117.0	9.0	0.6	S	0.0	257.0	9.0	0.88715953307393	COG1418	HD_superfamily_phosphodieaserase,_includes_HD_domain_of_RNase_Y	RnaY	257.0	0.0	1.0	0.890642109972495	0.0076159177783601	0.4491290138754276	0.8830261921941349	0	0	1	1
K18684	0.0	0.0028490028490028	ALOXE3; hydroperoxy icosatetraenoate dehydratase/isomerase [EC:4.2.1.152 5.4.4.7]			75.0	1.0	0.0	1.0	1.0	E	0.0	1.0	1.0	1.0	28IFU			1.0	0.0	1.0					0	0	0	0
K18687	0.0	0.0284900284900284	fadD3; HIP---CoA ligase [EC:6.2.1.41]	path:map00984,path:map01100,path:map01120	Steroid degradation,Metabolic pathways,Microbial metabolism in diverse environments	473.0	11.0	0.0	1.0	1.0	IQ	0.0	11.0	1.0	1.0	COG0318	O-succinylbenzoic_acid-CoA_ligase_MenE_or_related_acyl-CoA_synthetase_(AMP-forming)	MenE/FadK	11.0	0.0	1.0	0.0043761797819403	0.0189968218592911	0.0116865008206157	0.0146206420773508	0	0	0	0
K18688	0.0028571428571428	0.0199430199430199	fadD19; 3-oxocholest-4-en-26-oate---CoA ligase [EC:6.2.1.42]			522.0	10.0	0.0	1.0	1.0	IQ	2.0	8.0	1.0	1.0	COG0318	O-succinylbenzoic_acid-CoA_ligase_MenE_or_related_acyl-CoA_synthetase_(AMP-forming)	MenE/FadK	10.0	0.2	0.8	0.0018380637191024	0.0063904638932447	0.0041142638061735	0.0045524001741423	0	0	0	0
K18689	0.0485714285714285	0.0	E2.7.1.185; mevalonate-3-kinase [EC:2.7.1.185]	path:map00900,path:map01100,path:map01110	Terpenoid backbone biosynthesis,Metabolic pathways,Biosynthesis of secondary metabolites	286.0	10.0	2.0	2.0	0.555555555555556	F	18.0	0.0	1.0	1.0	COG3407	Mevalonate_pyrophosphate_decarboxylase	MVD1	18.0	1.0	0.0	5.03127838410093e-12	0.0001206658164486	6.033291073993919e-05	0.0001206658114173	0	0	0	0
K18690	0.0314285714285714	0.0	E2.7.1.186; mevalonate-3-phosphate-5-kinase [EC:2.7.1.186]	path:map00900,path:map01100,path:map01110	Terpenoid backbone biosynthesis,Metabolic pathways,Biosynthesis of secondary metabolites	196.0	11.0	0.0	1.0	1.0	F	11.0	0.0	1.0	1.0	COG2074	2-phosphoglycerate_kinase/Mevalonate-3-phosphate_5-kinase	Pgk2	11.0	1.0	0.0	5.40957455088898e-12	0.0062970063301772	0.0031485031677933	0.0062970063247676	0	0	0	0
K18691	0.0	0.131054131054131	mltF; membrane-bound lytic murein transglycosylase F [EC:4.2.2.-]			257.0	51.0	0.0	1.0	1.0	M	0.0	51.0	2.0	0.96078431372549	COG4623	Membrane-bound_lytic_murein_transglycosylase_MltF	MltF	51.0	0.0	1.0	0.0117054697362854	0.0229735190979931	0.0173394944171392	0.0112680493617077	0	0	0	0
K18692	0.0	0.0541310541310541	cshB; ATP-dependent RNA helicase CshB [EC:3.6.4.13]			399.0	9.0	1.0	3.0	0.473684210526316	L	0.0	19.0	1.0	1.0	COG0513	Superfamily_II_DNA_and_RNA_helicase	SrmB	19.0	0.0	1.0	5.554330638624251e-10	2.22633277191707e-12	2.78829698317171e-10	5.53206731090508e-10	0	0	0	0
K18697	0.0	0.0199430199430199	pgpC; phosphatidylglycerophosphatase C [EC:3.1.3.27]	path:map00564	Glycerophospholipid metabolism	120.0	8.0	0.0	1.0	1.0	E	0.0	8.0	1.0	1.0	COG0560	Phosphoserine_phosphatase	SerB	8.0	0.0	1.0	0.05720338869258	0.156995258809525	0.1070993237510525	0.099791870116945	0	0	0	0
K18698	0.0	0.0085470085470085	blaTEM; beta-lactamase class A TEM [EC:3.5.2.6]	path:map01501	beta-Lactam resistance	38.0	3.0	0.0	1.0	1.0	V	0.0	3.0	1.0	1.0	COG2367	Beta-lactamase_class_A	PenP	3.0	0.0	1.0					0	0	0	0
K18699	0.0	0.0085470085470085	blaSHV; beta-lactamase class A SHV [EC:3.5.2.6]	path:map01501	beta-Lactam resistance	38.0	3.0	0.0	1.0	1.0	V	0.0	3.0	1.0	1.0	COG2367	Beta-lactamase_class_A	PenP	3.0	0.0	1.0					0	0	0	0
K18700	0.0114285714285714	0.0484330484330484	flK; fluoroacetyl-CoA thioesterase [EC:3.1.2.29]			122.0	23.0	0.0	1.0	1.0	S	4.0	19.0	1.0	1.0	COG5496	Predicted_thioesterase		23.0	0.1739130434782608	0.8260869565217391	0.0319735339578449	0.491540686732615	0.2617571103452299	0.45956715277477	0	0	0	0
K18701	0.0028571428571428	0.0256410256410256	arsC; arsenate-mycothiol transferase [EC:2.8.4.2]			129.0	13.0	0.0	1.0	1.0	T	1.0	12.0	1.0	1.0	COG0394	Protein-tyrosine-phosphatase	Wzb	13.0	0.0769230769230769	0.9230769230769232	0.002460290881224	0.0071341261317492	0.0047972085064866	0.0046738352505252	0	0	0	0
K18702	0.08	0.0826210826210826	uctC; CoA:oxalate CoA-transferase [EC:2.8.3.19]			331.0	78.0	0.0	1.0	1.0	C	30.0	48.0	1.0	1.0	COG1804	Crotonobetainyl-CoA:carnitine_CoA-transferase_CaiB_and_related_acyl-CoA_transferases	CaiB	78.0	0.3846153846153846	0.6153846153846154	0.444177796832814	0.288505593553085	0.3663416951929495	0.1556722032797289	0	0	0	0
K18704	0.0142857142857142	0.0142450142450142	tarL; CDP-ribitol ribitolphosphotransferase / teichoic acid ribitol-phosphate polymerase [EC:2.7.8.14 2.7.8.47]	path:map00552	Teichoic acid biosynthesis	143.0	10.0	9.0	2.0	0.909090909090909	M	6.0	5.0	2.0	0.818181818181818	COG1887	CDP-glycerol_glycerophosphotransferase,_TagB/SpsB_family	TagB	11.0	0.5454545454545454	0.4545454545454545	0.0723740590366321	0.156204346194417	0.1142892026155245	0.0838302871577849	0	0	0	0
K18707	0.0057142857142857	0.5584045584045584	mtaB; threonylcarbamoyladenosine tRNA methylthiotransferase MtaB [EC:2.8.4.5]			247.0	199.0	0.0	1.0	1.0	J	2.0	197.0	1.0	1.0	COG0621	tRNA_A37_methylthiotransferase_MiaB	MiaB	199.0	0.0100502512562814	0.9899497487437184	0.9595437048494	0.952386086795388	0.955964895822394	0.0071576180540119	0	0	1	1
K18754	0.0	0.0028490028490028	LIN28; protein lin-28			144.0	1.0	0.0	1.0	1.0	J	0.0	1.0	1.0	1.0	COG1278	Cold_shock_protein,_CspA_family	CspC	1.0	0.0	1.0					0	0	0	0
K18763	0.0028571428571428	0.0	LARP4; la-related protein 4			195.0	1.0	0.0	1.0	1.0	O	1.0	0.0	1.0	1.0	COG2039	Pyrrolidone-carboxylate_peptidase_(N-terminal_pyroglutamyl_peptidase)	Pcp	1.0	1.0	0.0					0	0	0	0
K18765	0.0	0.0142450142450142	csrD; RNase E specificity factor CsrD			332.0	5.0	0.0	1.0	1.0	T	0.0	5.0	2.0	0.8	COG2199	GGDEF_domain,_diguanylate_cyclase_(c-di-GMP_synthetase)_or_its_enzymatically_inactive_variants	GGDEF	5.0	0.0	1.0	0.0037232615910046	0.0090956214236586	0.0064094415073316	0.005372359832654	0	0	0	0
K18766	0.0	0.017094017094017	blaZ; beta-lactamase class A BlaZ [EC:3.5.2.6]	path:map01501	beta-Lactam resistance	154.0	6.0	0.0	1.0	1.0	V	0.0	6.0	1.0	1.0	COG2367	Beta-lactamase_class_A	PenP	6.0	0.0	1.0	0.0317087964858609	0.197549296721605	0.1146290466037329	0.1658405002357441	0	0	0	0
K18767	0.0	0.0085470085470085	blaCTX-M; beta-lactamase class A CTX-M [EC:3.5.2.6]	path:map01501	beta-Lactam resistance	45.0	3.0	0.0	1.0	1.0	V	0.0	3.0	1.0	1.0	COG2367	Beta-lactamase_class_A	PenP	3.0	0.0	1.0					0	0	0	0
K18768	0.0	0.0085470085470085	blaKPC; beta-lactamase class A KPC [EC:3.5.2.6]	path:map01501	beta-Lactam resistance	45.0	3.0	0.0	1.0	1.0	V	0.0	3.0	1.0	1.0	COG2367	Beta-lactamase_class_A	PenP	3.0	0.0	1.0					0	0	0	0
K18770	0.0	0.0142450142450142	pbpD; penicillin-binding protein 4 [EC:2.4.1.129 3.4.16.4]	path:map00550,path:map01100	Peptidoglycan biosynthesis,Metabolic pathways	612.0	5.0	0.0	1.0	1.0	M	0.0	5.0	1.0	1.0	COG0744	Penicillin-binding_protein_1B/1F,_peptidoglycan__transglycosylase/transpeptidase	MrcB	5.0	0.0	1.0	0.0153133685406376	0.0248756184173344	0.0200944934789859	0.0095622498766967	0	0	0	0
K18775	0.0	0.0028490028490028	lf2; levanbiose-producing levanase [EC:3.2.1.64]	path:map00500	Starch and sucrose metabolism	517.0	1.0	0.0	1.0	1.0	G	0.0	1.0	1.0	1.0	COG1621	Sucrose-6-phosphate_hydrolase_SacC,_GH32_family	SacC	1.0	0.0	1.0					0	0	0	0
K18778	0.0	0.0512820512820512	zapD; cell division protein ZapD			210.0	18.0	0.0	1.0	1.0	D	0.0	18.0	1.0	1.0	COG4582	Cell_division_protein_ZapD,_interacts_with_FtsZ	ZapD	18.0	0.0	1.0	7.474823287962569e-12	5.09900164077976e-08	2.5498745615542784e-08	5.098254158450965e-08	0	0	0	0
K18779	0.7457142857142857	0.017094017094017	tgtA; 7-cyano-7-deazaguanine tRNA-ribosyltransferase [EC:2.4.2.48]			263.0	284.0	273.0	3.0	0.940397350993378	J	295.0	7.0	2.0	0.963576158940397	COG0343	Queuine/archaeosine_tRNA-ribosyltransferase	Tgt	302.0	0.97682119205298	0.0231788079470198	0.680049368897222	0.811524459281739	0.7457869140894805	0.131475090384517	0	1	0	1
K18783	0.0	0.0028490028490028	E2.4.1.279; nigerose phosphorylase [EC:2.4.1.279]			625.0	2.0	0.0	1.0	1.0	G	0.0	2.0	1.0	1.0	COG1554	Kojibiose_phosphorylase_YcjT	ATH1	2.0	0.0	1.0					0	0	0	0
K18785	0.0028571428571428	0.0683760683760683	mp2; beta-1,4-mannooligosaccharide/beta-1,4-mannosyl-N-acetylglucosamine phosphorylase [EC:2.4.1.319 2.4.1.320]			264.0	32.0	0.0	1.0	1.0	G	1.0	31.0	1.0	1.0	COG2152	Predicted_glycosyl_hydrolase,_GH43/DUF377_family		32.0	0.03125	0.96875	0.587725540389649	0.635515640362106	0.6116205903758775	0.0477900999724569	0	0	0	1
K18786	0.0	0.0227920227920227	E2.4.1.321; cellobionic acid phosphorylase [EC:2.4.1.321]			101.0	8.0	7.0	2.0	0.888888888888889	G	0.0	9.0	1.0	1.0	COG3459	Cellobiose_phosphorylase		9.0	0.0	1.0	0.0214534585673686	0.0396470863760291	0.0305502724716988	0.0181936278086605	0	0	0	0
K18787	0.0028571428571428	0.0028490028490028	ACL5; thermospermine synthase [EC:2.5.1.79]			105.0	2.0	0.0	1.0	1.0	E	1.0	1.0	1.0	1.0	COG0421	Spermidine_synthase_(polyamine_aminopropyltransferase)	SpeE	2.0	0.5	0.5					0	0	0	0
K18788	0.0	0.0056980056980056	wbbD; UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-galactosyltransferase [EC:2.4.1.303]	path:map00542	O-Antigen repeat unit biosynthesis	262.0	2.0	0.0	1.0	1.0	M	0.0	2.0	1.0	1.0	COG1215	Glycosyltransferase,_catalytic_subunit_of_cellulose_synthase_and_poly-beta-1,6-N-acetylglucosamine_synthase	BcsA	2.0	0.0	1.0					0	0	0	0
K18795	0.0	0.0085470085470085	blaCARB-1; beta-lactamase class A CARB-1, PSE family [EC:3.5.2.6]	path:map01501	beta-Lactam resistance	38.0	3.0	0.0	1.0	1.0	V	0.0	3.0	1.0	1.0	COG2367	Beta-lactamase_class_A	PenP	3.0	0.0	1.0					0	0	0	0
K18798	0.0	0.0028490028490028	AFG1, LACE1; peroxisome-assembly ATPase [EC:3.6.4.7]			678.0	1.0	0.0	1.0	1.0	S	0.0	1.0	1.0	1.0	COG1485	Cell_division_protein_ZapE_(Z_ring-associated_ATPase),_AFG1_superfamily	ZapE	1.0	0.0	1.0					0	0	0	0
K18799	0.0	0.0056980056980056	wzxB, rfbX; O-antigen flippase			414.0	2.0	0.0	1.0	1.0	S	0.0	2.0	1.0	1.0	COG2244	Membrane_protein_involved_in_the_export_of_O-antigen_and_teichoic_acid	RfbX	2.0	0.0	1.0					0	0	0	0
K18800	0.0	0.0541310541310541	ubiI; 2-polyprenylphenol 6-hydroxylase [EC:1.14.13.240]	path:map00130,path:map01100,path:map01110,path:map01240	Ubiquinone and other terpenoid-quinone biosynthesis,Metabolic pathways,Biosynthesis of secondary metabolites,Biosynthesis of cofactors	317.0	25.0	24.0	2.0	0.961538461538462	CH	0.0	26.0	1.0	1.0	COG0654	2-polyprenyl-6-methoxyphenol_hydroxylase_and_related_FAD-dependent_oxidoreductases	UbiH	26.0	0.0	1.0	0.0043247782873692	0.00786902213025	0.0060969002088096	0.0035442438428807	0	0	0	0
K18802	0.0	0.0028490028490028	DUG3; glutamine amidotransferase			285.0	1.0	0.0	1.0	1.0	S	0.0	1.0	1.0	1.0	COG0121	Predicted_glutamine_amidotransferase_YafJ	YafJ	1.0	0.0	1.0					0	0	0	0
K18814	0.0085714285714285	0.1823361823361823	ictB; putative inorganic carbon (hco3(-)) transporter			172.0	89.0	0.0	1.0	1.0	M	3.0	86.0	2.0	0.887640449438202	COG3307	O-antigen_ligase	RfaL	89.0	0.0337078651685393	0.9662921348314608	0.527431888695863	0.965370231658512	0.7464010601771875	0.437938342962649	0	0	0	1
K18815	0.0085714285714285	0.074074074074074	aac6-I; aminoglycoside 6'-N-acetyltransferase I [EC:2.3.1.82]			44.0	28.0	24.0	2.0	0.875	K	3.0	29.0	3.0	0.71875	COG0454	N-acetyltransferase,_GNAT_superfamily_(includes_histone_acetyltransferase_HPA2)	PhnO	32.0	0.09375	0.90625	0.0232506273209128	0.093085254177742	0.0581679407493273	0.0698346268568292	0	0	0	0
K18816	0.0885714285714285	0.0797720797720797	aac6-I, aacA7; aminoglycoside 6'-N-acetyltransferase I [EC:2.3.1.82]			27.0	53.0	47.0	4.0	0.854838709677419	K	31.0	31.0	4.0	0.838709677419355	COG0454	N-acetyltransferase,_GNAT_superfamily_(includes_histone_acetyltransferase_HPA2)	PhnO	62.0	0.5	0.5	0.0425357257205743	0.188178443685359	0.1153570847029666	0.1456427179647847	0	0	0	0
K18817	0.0	0.0142450142450142	hph; hygromycin-B 4-O-kinase [EC:2.7.1.163]			285.0	5.0	0.0	1.0	1.0	S	0.0	5.0	1.0	1.0	COG3173	Predicted__kinase,_aminoglycoside_phosphotransferase_(APT)_family	YcbJ	5.0	0.0	1.0	0.0779352329765215	0.203643531058947	0.1407893820177342	0.1257082980824255	0	0	0	0
K18820	0.0	0.0028490028490028	agd31B; oligosaccharide 4-alpha-D-glucosyltransferase [EC:2.4.1.161]			807.0	1.0	0.0	1.0	1.0	G	0.0	1.0	1.0	1.0	COG1501	Alpha-glucosidase/xylosidase,_GH31_family	YicI	1.0	0.0	1.0					0	0	0	0
K18821	0.0	0.037037037037037	lipL; lipoyl amidotransferase [EC:2.3.1.200]	path:map00785,path:map01100	Lipoic acid metabolism,Metabolic pathways	249.0	13.0	0.0	1.0	1.0	H	0.0	13.0	1.0	1.0	COG0095	Lipoate-protein_ligase_A	LplA	13.0	0.0	1.0	0.0076217342684866	0.0105666970970448	0.0090942156827656	0.0029449628285581	0	0	0	0
K18824	0.0	0.0626780626780626	sul2; dihydropteroate synthase type 2 [EC:2.5.1.15]	path:map00790,path:map01100	Folate biosynthesis,Metabolic pathways	260.0	22.0	0.0	1.0	1.0	H	0.0	22.0	1.0	1.0	COG0294	Dihydropteroate_synthase	FolP	22.0	0.0	1.0	0.0080956160592611	0.0073974706238304	0.0077465433415457	0.0006981454354306	0	0	0	0
K18827	0.04	0.094017094017094	wbdD; O-antigen chain-terminating bifunctional methyltransferase/kinase [EC:2.1.1.- 2.1.1.294 2.7.1.181]			53.0	27.0	8.0	5.0	0.473684210526316	Q	18.0	39.0	6.0	0.473684210526316	COG0500	SAM-dependent_methyltransferase	SmtA	57.0	0.3157894736842105	0.6842105263157895	0.0269604003380291	0.269416576390769	0.148188488364399	0.2424561760527399	0	0	0	0
K18828	0.2285714285714285	0.1965811965811965	mvpA, vapC; tRNA(fMet)-specific endonuclease VapC [EC:3.1.-.-]			35.0	255.0	182.0	3.0	0.770392749244713	S	128.0	203.0	2.0	0.993957703927492	COG1487	Ribonuclease/mRNA_interferase_VapC,_contains_PIN_domain	VapC	331.0	0.3867069486404834	0.6132930513595166	0.398867240178932	0.379177184737777	0.3890222124583545	0.0196900554411549	0	0	0	0
K18829	0.0	0.1196581196581196	mvpT, vapB; antitoxin VapB			23.0	38.0	33.0	5.0	0.745098039215686	S	0.0	67.0	5.0	0.805970149253731	COG4456	Virulence-associated_protein_VagC_(function_unknown)	VagC	67.0	0.0	1.0	0.132742910863869	0.0543559510608258	0.0935494309623474	0.0783869598030432	0	0	0	0
K18830	0.0	0.0113960113960113	pezA; HTH-type transcriptional regulator / antitoxin PezA			66.0	4.0	0.0	1.0	1.0	K	0.0	4.0	3.0	0.5	COG1396	Transcriptional_regulator,_contains_XRE-family_HTH_domain	HipB	4.0	0.0	1.0	0.903469968797042	0.352476926377215	0.6279734475871285	0.550993042419827	0	0	1	1
K18831	0.0	0.1965811965811965	higA; HTH-type transcriptional regulator / antitoxin HigA			33.0	125.0	124.0	2.0	0.992063492063492	K	0.0	122.0	5.0	0.634920634920635	COG5499	Antitoxin_component_HigA_of_the_HigAB_toxin-antitoxin_module,_contains_an_N-terminal_HTH_domain	HigA	122.0	0.0	1.0	0.0089504217860536	0.0178260287148535	0.0133882252504535	0.0088756069287999	0	0	0	0
K18833	0.0	0.0113960113960113	cmr; MFS transporter, DHA3 family, multidrug efflux protein			386.0	2.0	1.0	3.0	0.5	S	0.0	4.0	1.0	1.0	COG2270	MFS-type_transporter_involved_in_bile_tolerance,_Atg22_family	BtlA	4.0	0.0	1.0	0.0776799916749022	0.164828978998176	0.1212544853365391	0.0871489873232738	0	0	0	0
